,id,organization_id,url,age,gender,size,coat,tags,name,organization_animal_id,status,status_changed_at,published_at,delta_time,primary_breed,secondary_breed,is_mixed,is_unknown,compatible_children,compatible_dogs,compatible_cats,spayed_neutered,house_trained,special_needs,shots_current,primary_color,secondary_color,tertiary_color
546,59307365,TX2641,https://www.petfinder.com/dog/colt-59307365/tx/houston/paw-patrol-tx2641/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Adult,Male,Medium,Short,"['Friendly', 'Affectionate', 'Loyal', 'Playful', 'Smart', 'Funny', 'Athletic', 'Loves kisses', 'Quiet', 'Curious']",Colt,,adopted,2023-04-08 22:56:43+00:00,2022-12-31 05:59:36+00:00,98 days 16:57:07,German Shepherd Dog,,True,False,,True,,True,False,False,True,Brown / Chocolate,Apricot / Beige,Black
547,59307358,MD514,https://www.petfinder.com/dog/prince-59307358/md/rockville/miris-haven-senior-dog-rescue-md514/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Adult,Male,Small,Long,"['Loyal', 'Playful', 'Smart', 'Athletic', 'Protective', 'Curious']",Prince,,adopted,2023-02-07 04:20:39+00:00,2022-12-31 05:52:30+00:00,37 days 22:28:09,Pomeranian,,False,False,False,True,,True,False,False,True,Golden,Apricot / Beige,White / Cream
548,59307348,CA760,https://www.petfinder.com/dog/rukus-59307348/ca/los-alamitos/pups-and-pals-ca760/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Senior,Male,Medium,Short,"['Friendly', 'Affectionate', 'Loyal', 'Gentle', 'Smart', 'Quiet', 'Dignified', 'Couch potato']",Rukus,,adopted,2023-02-02 05:08:31+00:00,2022-12-31 05:44:44+00:00,32 days 23:23:47,Australian Cattle Dog / Blue Heeler,,False,False,True,,,True,True,False,True,Gray / Blue / Silver,White / Cream,
549,59307318,SC489,https://www.petfinder.com/dog/pup-litter-59307318/sc/chesnee/pawsome-rescue-project-sc489/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Male,Medium,Short,"['Friendly', 'Affectionate', 'Gentle', 'Playful', 'Smart', 'Curious', 'Loves kisses', 'Funny']",Pup litter,,adopted,2023-02-08 21:56:07+00:00,2022-12-31 05:31:26+00:00,39 days 16:24:41,Boxer,Yellow Labrador Retriever,True,False,True,True,True,True,True,False,True,Black,White / Cream,
550,59307273,CA3032,https://www.petfinder.com/dog/leo-59307273/ca/fallbrook/loving-dog-rescue-ca3032/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Male,Small,Medium,"['Friendly', 'Affectionate', 'Loyal', 'Gentle', 'Playful', 'Smart', 'Curious', 'Independent', 'Funny', 'Quiet', 'Dignified', 'Loves kisses']",Leo,,adopted,2023-01-08 03:36:56+00:00,2022-12-31 05:16:04+00:00,7 days 22:20:52,Poodle,Bichon Frise,True,False,True,True,True,True,True,False,True,Apricot / Beige,,
551,59307245,SC377,https://www.petfinder.com/dog/thor-59307245/sc/pawleys-island/all-4-paws-sc377/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Adult,Male,Large,Short,[],Thor,,adopted,2023-01-03 17:43:38+00:00,2022-12-31 05:06:10+00:00,3 days 12:37:28,Mixed Breed,,True,False,,,,True,False,False,True,Black,,
552,59307244,SC377,https://www.petfinder.com/dog/charlie-59307244/sc/pawleys-island/all-4-paws-sc377/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Adult,Male,Small,Short,[],Charlie,,adopted,2023-01-04 19:05:51+00:00,2022-12-31 05:05:00+00:00,4 days 14:00:51,Chihuahua,,True,False,,,,True,False,False,True,Red / Chestnut / Orange,,
553,59307242,SC377,https://www.petfinder.com/dog/tommy-59307242/sc/pawleys-island/all-4-paws-sc377/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Male,Medium,Short,[],Tommy,,adopted,2023-01-13 17:18:38+00:00,2022-12-31 05:03:30+00:00,13 days 12:15:08,Mixed Breed,,True,False,,,,True,False,False,True,White / Cream,Brindle,Brown / Chocolate
554,59307240,SC377,https://www.petfinder.com/dog/zack-59307240/sc/pawleys-island/all-4-paws-sc377/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Male,Medium,,[],Zack,,adopted,2023-01-18 16:53:13+00:00,2022-12-31 05:01:59+00:00,18 days 11:51:14,Mixed Breed,,True,False,,,,True,False,False,True,Black,Brown / Chocolate,Yellow / Tan / Blond / Fawn
555,59307238,CA3032,https://www.petfinder.com/dog/willy-59307238/ca/fallbrook/loving-dog-rescue-ca3032/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Male,Small,Medium,"['Friendly', 'Affectionate', 'Loyal', 'Playful', 'Gentle', 'Smart', 'Curious', 'Funny', 'Dignified', 'Quiet', 'Loves kisses']",Willy,,adopted,2023-01-08 03:37:04+00:00,2022-12-31 05:01:03+00:00,7 days 22:36:01,Poodle,Goldendoodle,True,False,True,True,True,True,True,False,True,White / Cream,,
556,59307233,SC377,https://www.petfinder.com/dog/trini-59307233/sc/pawleys-island/all-4-paws-sc377/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Female,Medium,Short,[],Trini,,adopted,2023-01-09 02:34:35+00:00,2022-12-31 05:00:26+00:00,8 days 21:34:09,Mixed Breed,,True,False,,,,True,False,False,True,White / Cream,Brindle,
557,59307227,SC377,https://www.petfinder.com/dog/mason-59307227/sc/pawleys-island/all-4-paws-sc377/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Adult,Male,Large,Short,[],Mason,,adopted,2023-01-18 16:55:15+00:00,2022-12-31 04:58:56+00:00,18 days 11:56:19,Labrador Retriever,,True,False,,,,True,False,False,True,Yellow / Tan / Blond / Fawn,,
558,59307222,SC377,https://www.petfinder.com/dog/slushie-59307222/sc/pawleys-island/all-4-paws-sc377/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Male,Small,Short,"['Friendly', 'Affectionate', 'Playful']",Slushie,,adopted,2023-01-05 18:55:49+00:00,2022-12-31 04:57:07+00:00,5 days 13:58:42,Terrier,,True,False,,,,True,False,False,True,Brindle,Brown / Chocolate,Black
559,59307219,SC377,https://www.petfinder.com/dog/cristal-59307219/sc/pawleys-island/all-4-paws-sc377/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Female,Small,Short,"['Friendly', 'Affectionate', 'Playful']",Cristal,,adopted,2022-12-31 17:14:48+00:00,2022-12-31 04:56:05+00:00,0 days 12:18:43,Terrier,,True,False,,,,True,False,False,True,White / Cream,Black,
560,59307210,SC377,https://www.petfinder.com/dog/colden-59307210/sc/pawleys-island/all-4-paws-sc377/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Male,Small,Short,"['Friendly', 'Affectionate', 'Playful']",Colden,,adopted,2023-01-07 15:49:04+00:00,2022-12-31 04:55:13+00:00,7 days 10:53:51,Terrier,,True,False,,,,True,False,False,True,White / Cream,Red / Chestnut / Orange,
561,59307205,SC377,https://www.petfinder.com/dog/grizzly-59307205/sc/pawleys-island/all-4-paws-sc377/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Male,Small,Short,"['Friendly', 'Affectionate', 'Playful']",Grizzly,,adopted,2023-01-06 15:29:13+00:00,2022-12-31 04:54:24+00:00,6 days 10:34:49,Terrier,,True,False,,,,True,False,False,True,Black,White / Cream,
562,59307202,CA2983,https://www.petfinder.com/dog/cleo-59307202/or/portland/bubbles-dog-rescue-ca2983/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Female,Medium,Short,"['Playful', 'Curious', 'Funny', 'Loves kisses', 'Friendly', 'Affectionate', 'Loyal']",Cleo,,adopted,2023-01-11 09:31:27+00:00,2022-12-31 04:53:41+00:00,11 days 04:37:46,Boxer,,False,False,True,False,False,True,True,False,True,Black,,
563,59307201,SC377,https://www.petfinder.com/dog/burr-59307201/sc/pawleys-island/all-4-paws-sc377/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Male,Small,Short,"['Friendly', 'Affectionate', 'Playful']",Burr,,adopted,2023-01-06 22:12:38+00:00,2022-12-31 04:53:15+00:00,6 days 17:19:23,Terrier,,True,False,,,,True,False,False,True,Brindle,Brown / Chocolate,Black
564,59307199,CA2983,https://www.petfinder.com/dog/walter-59307199/ca/santa-monica/bubbles-dog-rescue-ca2983/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Male,Small,,"['Friendly', 'Affectionate', 'Loyal', 'Gentle', 'Playful', 'Curious', 'Funny', 'Loves kisses']",Walter ,,adopted,2023-01-09 04:31:28+00:00,2022-12-31 04:52:31+00:00,8 days 23:38:57,Coton de Tulear,,False,False,,,,True,True,False,True,,,
565,59307175,MO732,https://www.petfinder.com/dog/sarabi-59307175/mo/blue-springs/pawportunities-mo732/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Adult,Female,Large,Short,[],Sarabi,,adopted,2023-01-29 01:03:13+00:00,2022-12-31 04:41:45+00:00,28 days 20:21:28,Pit Bull Terrier,,False,False,True,True,True,True,True,False,True,Gray / Blue / Silver,White / Cream,
566,59307174,CA2983,https://www.petfinder.com/dog/bubba-59307174/ca/sacramento/bubbles-dog-rescue-ca2983/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Male,Medium,Short,"['Playful', 'Friendly', 'Affectionate', 'Loyal', 'Athletic', 'Funny', 'Loves kisses', 'Couch potato', 'Curious']",Bubba,,adopted,2023-01-05 11:52:25+00:00,2022-12-31 04:40:45+00:00,5 days 07:11:40,Staffordshire Bull Terrier,Black Labrador Retriever,True,False,True,True,,True,True,False,True,Black,White / Cream,Gray / Blue / Silver
567,59307171,CA2983,https://www.petfinder.com/dog/bubba-59307171/ca/san-dimas/bubbles-dog-rescue-ca2983/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Male,Medium,Short,"['Playful', 'Friendly', 'Affectionate', 'Loyal', 'Athletic', 'Funny', 'Loves kisses', 'Couch potato', 'Curious']",Bubba,,adopted,2023-01-05 11:52:30+00:00,2022-12-31 04:39:27+00:00,5 days 07:13:03,Staffordshire Bull Terrier,Black Labrador Retriever,True,False,True,True,,True,True,False,True,Black,White / Cream,
568,59307164,NC1106,https://www.petfinder.com/dog/zeus-59307164/nc/dunn/paw-project-rescue-relief-nc1106/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Male,Medium,Short,"['Friendly', 'Affectionate', 'Loyal', 'Gentle', 'Playful', 'Smart', 'Couch potato', 'Loves kisses']",Zeus,,adopted,2023-01-17 22:38:04+00:00,2022-12-31 04:36:02+00:00,17 days 18:02:02,Pit Bull Terrier,,True,False,True,True,True,True,False,False,True,White / Cream,Brown / Chocolate,
569,59307146,CA2983,https://www.petfinder.com/dog/boba-59307146/ca/sacramento/bubbles-dog-rescue-ca2983/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Female,Medium,Short,"['Playful', 'Friendly', 'Affectionate', 'Loyal', 'Gentle', 'Smart', 'Loves kisses']",Boba,,adopted,2023-01-25 05:07:45+00:00,2022-12-31 04:32:55+00:00,25 days 00:34:50,Blue Lacy,Chocolate Labrador Retriever,True,False,True,True,,True,True,False,True,Gray / Blue / Silver,Brown / Chocolate,Yellow / Tan / Blond / Fawn
570,59307144,CA2983,https://www.petfinder.com/dog/boba-59307144/ca/santa-monica/bubbles-dog-rescue-ca2983/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Female,Medium,Short,"['Playful', 'Friendly', 'Affectionate', 'Loyal', 'Gentle', 'Smart', 'Loves kisses']",Boba ,,adopted,2023-05-05 19:44:30+00:00,2022-12-31 04:31:50+00:00,125 days 15:12:40,Blue Lacy,Chocolate Labrador Retriever,True,False,True,True,,True,True,False,True,Gray / Blue / Silver,Brown / Chocolate,Apricot / Beige
571,59307139,WA573,https://www.petfinder.com/dog/boomer-59307139/wa/seattle/little-paws-4-rescue-wa573/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Adult,Male,Small,Wire,"['Friendly', 'Affectionate', 'Loyal', 'Gentle', 'Playful', 'Smart', 'Quiet', 'Couch potato', 'Loves kisses', 'Curious']",Boomer,,adopted,2023-01-21 23:24:48+00:00,2022-12-31 04:29:19+00:00,21 days 18:55:29,Affenpinscher,,True,False,True,True,,True,True,False,True,Gray / Blue / Silver,Brown / Chocolate,Black
572,59307138,CA374,https://www.petfinder.com/dog/desert-rose-59307138/ca/los-angeles/golden-retriever-club-of-greater-los-angeles-rescue-ca374/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Female,Medium,,[],Desert Rose,,adopted,2023-01-22 01:32:39+00:00,2022-12-31 04:28:39+00:00,21 days 21:04:00,Flat-Coated Retriever,Golden Retriever,True,False,,True,,False,False,False,False,,,
573,59307101,TN977,https://www.petfinder.com/dog/jack-59307101/ri/warwick/whiskers-fund-tn977/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Adult,Male,Small,Long,"['Friendly', 'Affectionate', 'Gentle', 'Smart', 'Funny', 'Couch potato', 'Loves kisses']",Jack,,adopted,2023-01-16 16:10:37+00:00,2022-12-31 04:22:23+00:00,16 days 11:48:14,Shih Tzu,,False,False,True,True,True,True,True,False,True,Apricot / Beige,White / Cream,
574,59307085,CA2983,https://www.petfinder.com/dog/coconut-59307085/ca/rancho-cucamonga/bubbles-dog-rescue-ca2983/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Male,Medium,Medium,"['Friendly', 'Affectionate', 'Loyal', 'Playful', 'Curious', 'Quiet', 'Loves kisses', 'Brave']",Coconut ,,adopted,2023-01-05 11:58:59+00:00,2022-12-31 04:19:50+00:00,5 days 07:39:09,Shepherd,Husky,True,False,True,True,,True,True,False,True,White / Cream,Black,Red / Chestnut / Orange
575,59307084,WA573,https://www.petfinder.com/dog/josie-59307084/wa/olympia/little-paws-4-rescue-wa573/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Female,Medium,Short,"['Friendly', 'Affectionate', 'Gentle', 'Playful', 'Smart', 'Quiet', 'Curious', 'Loves kisses', 'Independent']",Josie,,adopted,2023-01-29 22:31:16+00:00,2022-12-31 04:19:44+00:00,29 days 18:11:32,Shepherd,,True,False,True,True,,True,True,False,True,Black,Bicolor,Red / Chestnut / Orange
576,59307077,WA573,https://www.petfinder.com/dog/josie-59307077/wa/seattle/little-paws-4-rescue-wa573/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Female,Medium,Short,"['Friendly', 'Affectionate', 'Gentle', 'Playful', 'Smart', 'Quiet', 'Curious', 'Loves kisses', 'Independent']",Josie,,adopted,2023-01-29 22:31:20+00:00,2022-12-31 04:18:48+00:00,29 days 18:12:32,Shepherd,,True,False,True,True,,True,True,False,True,Black,Bicolor,Red / Chestnut / Orange
577,59307076,CA2983,https://www.petfinder.com/dog/coconut-59307076/ca/santa-monica/bubbles-dog-rescue-ca2983/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Male,Medium,Medium,"['Friendly', 'Affectionate', 'Loyal', 'Curious', 'Quiet', 'Loves kisses', 'Playful']",Coconut,,adopted,2023-01-05 11:59:04+00:00,2022-12-31 04:18:36+00:00,5 days 07:40:28,Shepherd,Husky,True,False,True,True,,True,True,False,True,White / Cream,,
578,59307067,WA728,https://www.petfinder.com/dog/michael-59307067/wa/puyallup/casa-dog-wa728/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Male,Small,Short,[],Michael,,adopted,2023-03-05 06:10:28+00:00,2022-12-31 04:17:16+00:00,64 days 01:53:12,Mixed Breed,,True,False,True,True,True,True,True,False,True,White / Cream,,
579,59307064,TX2467,https://www.petfinder.com/dog/felix-59307064/tx/houston/waiting-under-the-willow-foundation-wuwf-rescue-tx2467/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Adult,Male,Medium,Medium,"['Friendly', 'Affectionate', 'Gentle', 'Quiet']",Felix,,adopted,2023-02-27 18:36:59+00:00,2022-12-31 04:16:40+00:00,58 days 14:20:19,Chow Chow,,True,False,,,,True,True,False,True,Black,White / Cream,
580,59307030,AZ589,https://www.petfinder.com/dog/knox-59307030/az/glendale/stealing-hearts-rescue-az589/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Adult,Male,Large,Short,"['Friendly', 'Affectionate', 'Loyal', 'Playful', 'Athletic', 'Couch potato']",Knox,,adopted,2023-01-16 21:21:24+00:00,2022-12-31 04:14:12+00:00,16 days 17:07:12,American Staffordshire Terrier,,True,False,,True,,True,False,False,True,Gray / Blue / Silver,White / Cream,
581,59307001,IL827,https://www.petfinder.com/dog/kringle-59307001/il/peoria/train-team-rescuing-animals-in-need-il827/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Male,Medium,Curly,"['Gentle', 'Smart', 'Brave', 'Quiet', 'Shy', 'Playful']",Kringle,,adopted,2023-05-28 21:12:07+00:00,2022-12-31 04:13:23+00:00,148 days 16:58:44,Poodle,,False,False,,True,True,True,False,False,True,Brown / Chocolate,White / Cream,
582,59306996,CA2983,https://www.petfinder.com/dog/karma-59306996/ca/santa-monica/bubbles-dog-rescue-ca2983/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Female,Large,Medium,"['Gentle', 'Friendly', 'Affectionate', 'Loyal', 'Protective', 'Curious', 'Funny', 'Loves kisses']",Karma ,,adopted,2023-01-05 11:59:20+00:00,2022-12-31 04:08:58+00:00,5 days 07:50:22,Husky,Shepherd,True,False,,True,,True,True,False,True,Black,Gray / Blue / Silver,Merle (Blue)
583,59306994,WA728,https://www.petfinder.com/dog/jade-59306994/wa/puyallup/casa-dog-wa728/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Female,Medium,Short,[],Jade,,adopted,2023-02-19 02:04:28+00:00,2022-12-31 04:08:21+00:00,49 days 21:56:07,Mixed Breed,,True,False,True,True,True,True,True,False,True,Black,White / Cream,
584,59306989,AZ589,https://www.petfinder.com/dog/liza-59306989/az/glendale/stealing-hearts-rescue-az589/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Adult,Female,Medium,Medium,"['Friendly', 'Affectionate', 'Loyal', 'Playful', 'Smart', 'Athletic']",Liza,,adopted,2023-02-06 21:53:33+00:00,2022-12-31 04:07:38+00:00,37 days 17:45:55,German Shepherd Dog,,True,False,,True,,True,True,False,True,Brown / Chocolate,White / Cream,
585,59222949,NC1112,https://www.petfinder.com/dog/yukon-59222949/nc/raeford/making-a-difference-rescue-nc1112/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Male,Medium,Medium,"['Friendly', 'Affectionate', 'Loyal', 'Gentle', 'Smart', 'Curious', 'Playful', 'Athletic']",Yukon,,adopted,2023-02-23 08:10:43+00:00,2022-12-31 04:07:24+00:00,54 days 04:03:19,German Shepherd Dog,Retriever,True,False,True,True,,True,True,False,True,Black,,
586,59306986,FL1751,https://www.petfinder.com/dog/xena-59306986/fl/weston/homeward-bound-animal-rescue-inc-fl1751/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Female,Large,Medium,[],Xena,,adopted,2023-01-22 17:22:30+00:00,2022-12-31 04:06:46+00:00,22 days 13:15:44,German Shepherd Dog,,False,False,True,True,,True,True,False,True,,,
587,59306985,TN401,https://www.petfinder.com/dog/giselle-59306985/md/rockville/big-fluffy-dog-rescue-tn401/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Adult,Female,Large,Long,"['Friendly', 'Affectionate', 'Loves kisses', 'Gentle', 'Quiet', 'Dignified']",Giselle,,adopted,2023-01-23 00:45:04+00:00,2022-12-31 04:06:36+00:00,22 days 20:38:28,Great Pyrenees,Retriever,True,False,True,True,True,True,True,False,True,White / Cream,,
588,59306982,CA2983,https://www.petfinder.com/dog/karma-59306982/ca/irvine/bubbles-dog-rescue-ca2983/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Female,Large,Medium,"['Gentle', 'Friendly', 'Affectionate', 'Loyal', 'Protective', 'Curious', 'Funny', 'Loves kisses']",Karma ,,adopted,2023-01-05 11:59:26+00:00,2022-12-31 04:05:44+00:00,5 days 07:53:42,Husky,Shepherd,True,False,,True,,True,True,False,True,Black,Gray / Blue / Silver,Merle (Blue)
589,59306221,SD58,https://www.petfinder.com/dog/sophie-59306221/sd/oacoma/the-casey-fund-sd58/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Female,Medium,Short,"['Friendly', 'Affectionate', 'Playful']",Sophie,,adopted,2023-04-06 22:12:18+00:00,2022-12-31 04:04:27+00:00,96 days 18:07:51,Staffordshire Bull Terrier,,True,False,True,True,,True,False,False,True,Black,,
590,59306978,FL1751,https://www.petfinder.com/dog/diesel-59306978/fl/weston/homeward-bound-animal-rescue-inc-fl1751/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Young,Male,Large,Short,[],Diesel,,adopted,2023-05-10 22:50:23+00:00,2022-12-31 04:04:24+00:00,130 days 18:45:59,American Staffordshire Terrier,,False,False,True,True,,True,True,False,True,,,
591,59306973,WA728,https://www.petfinder.com/dog/nina-59306973/wa/puyallup/casa-dog-wa728/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Female,Medium,Short,[],Nina,,adopted,2023-02-19 02:03:41+00:00,2022-12-31 04:03:33+00:00,49 days 22:00:08,Mixed Breed,,True,False,True,True,True,True,False,False,True,Yellow / Tan / Blond / Fawn,,
592,59306972,CA2940,https://www.petfinder.com/dog/charlie-59306972/ca/santa-rosa/little-trooper-ranch-ca2940/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Baby,Male,Small,,[],Charlie,,adopted,2023-01-07 20:18:39+00:00,2022-12-31 04:03:29+00:00,7 days 16:15:10,Chihuahua,,True,False,,True,,False,False,False,True,White / Cream,Brown / Chocolate,
593,59306674,SD58,https://www.petfinder.com/dog/nora-59306674/sd/oacoma/the-casey-fund-sd58/?referrer_id=b119d1f7-1a08-441e-b63e-912dd36808fe&utm_source=api&utm_medium=partnership&utm_content=b119d1f7-1a08-441e-b63e-912dd36808fe,Adult,Female,Large,Short,"['Friendly', 'Affectionate', 'Loyal', 'Playful', 'Smart', 'Curious']",Nora,,adopted,2023-08-11 00:40:23+00:00,2022-12-31 04:02:37+00:00,222 days 20:37:46,Australian Cattle Dog / Blue Heeler,,False,False,True,True,,True,False,False,True,"Tricolor (Brown, Black, & White)",,
